,Business Id,Employee name,Employee ID,Hire date,Billing rate,Deleted
1822,19,Robert Mendez,ROB593,04/07/2002,--,Yes
1823,19,Jody Cooper,JOD634,06/25/2003,--,Yes
1824,19,Samuel Skinner,SAM447,09/15/2009,--,No
1825,19,Christina Moreno,CHR893,08/11/2023,--,Yes
1826,19,Donna Jenkins,DON529,01/11/2018,--,No
1827,19,Bryan Thompson,BRY464,11/19/1996,--,No
1828,19,Bethany Johnson,BET307,10/12/2006,--,Yes
1829,19,John Rodriguez,JOH932,02/07/2003,--,No
1830,19,Joshua Mccullough,JOS856,12/09/1990,--,Yes
1831,19,Kevin Walton,KEV367,11/06/2013,--,Yes
1832,19,Tammy Edwards,TAM641,07/24/2015,--,No
1833,19,Daniel Gonzalez,DAN911,02/19/1995,--,Yes
1834,19,Jodi Parks,JOD127,12/18/2002,--,No
1835,19,Penny Smith,PEN387,12/25/2000,--,No
1836,19,Tiffany Golden,TIF970,06/16/2004,--,Yes
1837,19,Dana Waters,DAN952,10/16/1996,--,Yes
1838,19,Danielle Wade,DAN242,10/24/1991,--,Yes
1839,19,Doris Nunez,DOR788,12/18/2004,--,Yes
1840,19,Jonathan Castillo,JON824,10/09/2020,--,Yes
1841,19,Seth Thompson PhD,SET240,11/27/2012,--,Yes
1842,19,Melissa Little,MEL160,04/01/1996,--,Yes
1843,19,James Nguyen,JAM391,11/19/2009,--,No
1844,19,Bryan Andrews,BRY432,03/11/1994,--,Yes
1845,19,Misty Jones,MIS958,01/28/2018,--,Yes
1846,19,Brandon Stuart,BRA437,05/24/2000,--,No
1847,19,Gilbert Coleman,GIL414,06/16/2004,--,Yes
1848,19,Alexandra Costa,ALE423,11/11/1991,--,Yes
1849,19,Bruce Johnston,BRU369,11/18/2018,--,No
1850,19,Bonnie Cooper DDS,BON513,08/02/2021,--,No
1851,19,Nicholas Lam,NIC578,01/11/2023,--,Yes
1852,19,Jessica Smith,JES727,10/05/2016,--,Yes
1853,19,Angela Lopez,ANG341,11/18/1995,--,No
1854,19,Stephanie Keller,STE176,06/18/2005,--,Yes
1855,19,James Edwards,JAM532,08/24/2022,--,No
1856,19,Dana Mccarthy,DAN637,01/12/2010,--,Yes
1857,19,John Stewart,JOH277,02/19/2019,--,No
1858,19,Emma Taylor,EMM315,08/11/1991,--,Yes
1859,19,Shelly Crane,SHE413,02/05/2004,--,Yes
1860,19,Madison Scott,MAD255,02/05/2017,--,No
1861,19,Megan Snyder,MEG491,02/14/2002,--,Yes
1862,19,Jeremy Chung,JER106,04/28/2023,--,No
1863,19,Megan Conway,MEG321,12/23/1994,--,Yes
1864,19,Anthony Jackson,ANT120,11/15/1999,--,Yes
1865,19,Jeffrey Webb,JEF857,10/03/1992,--,No
1866,19,Leslie Alexander,LES888,02/21/2012,--,No
1867,19,Todd Meyer,TOD268,04/12/2008,--,No
1868,19,Alice Burke,ALI521,04/07/2005,--,No
1869,19,Pamela Donovan,PAM977,05/15/2014,--,No
1870,19,Kevin Brown,KEV438,02/02/2007,--,No
1871,19,Ariel Myers,ARI262,02/23/1990,--,Yes
1872,19,Shawna Hanson,SHA192,02/27/2022,--,No
1873,19,Amanda Underwood,AMA836,02/20/2004,--,Yes
1874,19,Robert Burke,ROB417,11/05/2000,--,No
1875,19,Rick Stanley,RIC736,01/11/1999,--,No
1876,19,Cody Davis,COD649,05/24/2013,--,No
1877,19,Leslie Estrada,LES536,01/23/2004,--,Yes
1878,19,Angela Moore,ANG134,05/23/2022,--,Yes
1879,19,Brian Cohen,BRI792,06/25/1994,--,Yes
1880,19,Julie Montgomery,JUL496,01/15/1991,--,Yes
1881,19,Joseph Robles,JOS797,02/05/2021,--,Yes
1882,19,Peter Kline,PET682,08/07/2017,--,Yes
1883,19,Kimberly Ellis,KIM234,07/20/2006,--,Yes
1884,19,James Barry,JAM663,06/04/1995,--,No
1885,19,Wendy Thomas,WEN621,05/20/2010,--,Yes
1886,19,Jonathan Campos,JON473,08/21/2023,--,No
1887,19,Timothy Walker,TIM468,07/12/2014,--,Yes
1888,19,Amanda Sims,AMA906,12/07/2002,--,Yes
1889,19,Hannah Campbell,HAN767,12/17/2005,--,Yes
1890,19,Dustin Johnson,DUS564,12/05/2001,--,Yes
1891,19,Amy Clark,AMY471,04/25/2006,--,Yes
1892,19,Jordan Williams,JOR793,06/19/2001,--,Yes
1893,19,Jennifer Huynh,JEN805,10/25/1992,--,Yes
1894,19,Elizabeth Whitney,ELI377,01/23/2001,--,Yes
1895,19,Janet Sullivan,JAN910,01/01/2015,--,Yes
1896,19,Katherine Glenn,KAT503,02/08/2004,--,Yes
1897,19,Alexis Lynn,ALE175,08/28/1994,--,No
1898,19,Tom Hale,TOM944,04/10/2019,--,No
1899,19,Amanda Vega,AMA523,06/14/2009,--,No
1900,20,Jonathan Hoover,JON456,03/15/2001,--,Yes
1901,20,Samuel Baker,SAM719,03/12/1991,--,No
1902,20,Joseph Wise,JOS558,10/06/2013,--,No
1903,20,Cassandra Wright,CAS257,03/23/2006,--,Yes
1904,20,Phillip Lawson,PHI959,10/21/2012,--,No
1905,20,Kristi Castillo,KRI211,03/16/2000,--,No
1906,20,Angela Martin,ANG474,10/09/2007,--,Yes
1907,20,John Foster,JOH212,03/02/2015,--,No
1908,20,Samantha Alvarez,SAM159,08/01/2010,--,No
1909,20,Carla Owen,CAR428,09/13/2011,--,No
1910,20,Meghan Harrison,MEG199,08/04/2008,--,Yes
1911,20,Peter Lang,PET914,03/19/2005,--,Yes
1912,20,Michael Parsons,MIC685,07/12/1993,--,Yes
1913,20,Kelsey Jones,KEL467,03/06/2009,--,No
1914,20,Ross Martinez,ROS268,05/26/1992,--,No
1915,20,Bonnie Byrd,BON439,06/18/2020,--,No
1916,20,Rebecca Thompson,REB395,03/05/2000,--,No
1917,20,Tammy Dickson,TAM279,06/23/2023,--,No
1918,20,Jennifer Rosales,JEN630,02/22/2006,--,No
1919,20,Zachary Grant,ZAC129,09/25/2021,--,Yes
1920,20,Judith Burke,JUD302,07/21/1994,--,No
1921,20,Kimberly Owens,KIM876,07/21/2012,--,No
1922,20,Monica Bass,MON998,06/10/1996,--,No
1923,20,Brian Stewart,BRI399,04/08/2014,--,Yes
1924,20,Diana Sanders,DIA497,09/17/2005,--,Yes
1925,20,Dawn Turner,DAW179,02/23/1999,--,Yes
1926,20,William Robertson,WIL951,06/05/1999,--,No
1927,20,Angel Stevens,ANG560,11/01/2005,--,Yes
1928,20,Malik Joyce,MAL916,03/01/2000,--,Yes
1929,20,Brooke Cervantes,BRO218,01/15/2003,--,Yes
1930,20,Brooke Walters,BRO387,06/22/1990,--,Yes
1931,20,Christina Baldwin,CHR149,12/10/1990,--,Yes
1932,20,Christopher Garcia,CHR563,10/15/1995,--,No
1933,20,Deborah Rodriguez,DEB962,12/02/2000,--,No
1934,20,Nancy Barker,NAN748,04/25/2018,--,No
1935,20,Kristin Perry,KRI437,06/17/2001,--,No
1936,20,Lee Wood,LEE645,01/26/2015,--,Yes
1937,20,Lisa Taylor,LIS106,02/14/1997,--,No
1938,20,Eddie Nash,EDD635,01/04/2016,--,Yes
1939,20,Diana Massey,DIA663,10/17/2005,--,Yes
1940,20,Joseph Flores,JOS701,12/15/2014,--,Yes
1941,20,Jacob Curtis,JAC860,05/28/1997,--,Yes
1942,20,Timothy Dawson,TIM213,02/04/2007,--,Yes
1943,20,Julie Harvey,JUL341,05/02/2012,--,Yes
1944,20,Kristin White,KRI438,06/11/2012,--,No
1945,20,Brenda Hale,BRE244,08/24/2014,--,No
1946,20,Kevin Brennan,KEV848,11/22/1995,--,Yes
1947,20,Christopher Parker,CHR186,10/09/2016,--,Yes
1948,20,John Clark,JOH514,05/08/1990,--,No
1949,20,Tara Burnett,TAR928,02/12/2013,--,Yes
1950,20,Roger Richmond,ROG903,11/25/2006,--,No
1951,20,Derek Dean,DER554,08/03/2021,--,No
1952,20,Jennifer Banks,JEN790,03/08/2001,--,Yes
1953,20,Ashley Allen,ASH172,01/10/2002,--,No
1954,20,Steven Villanueva,STE821,12/03/1994,--,No
1955,20,Christine Miranda,CHR628,08/26/2013,--,Yes
1956,20,Kristina Gates,KRI233,10/24/2002,--,No
1957,20,John Carlson,JOH516,04/01/2012,--,Yes
1958,20,Brendan Pierce,BRE888,07/27/2017,--,Yes
1959,20,Matthew Elliott,MAT598,03/22/2008,--,Yes
1960,20,Randy Peck,RAN978,06/20/2016,--,No
1961,20,Andrew Anthony,AND514,07/05/2009,--,No
1962,20,Stacey Hubbard,STA361,10/17/2001,--,Yes
1963,20,Roger Bean,ROG184,05/08/2006,--,No
1964,20,Austin Robles,AUS883,11/23/1999,--,No
1965,20,Gregory Hayes,GRE595,03/07/2011,--,Yes
1966,20,Katherine Pearson,KAT193,01/19/1992,--,No
1967,20,Dustin Rogers,DUS554,06/27/2022,--,No
1968,20,Victoria Roberts,VIC105,07/21/1991,--,Yes
1969,20,Todd White,TOD732,12/14/2020,--,No
1970,20,Joseph Banks,JOS927,01/08/2020,--,Yes
1971,20,John Thomas,JOH208,01/13/1995,--,No
1972,20,Alexandra Jackson,ALE592,09/14/1993,--,Yes
1973,20,Danielle Hopkins,DAN608,01/25/1994,--,No
1974,20,Carrie Randall,CAR568,01/13/2016,--,No
1975,20,Felicia Welch,FEL996,12/10/2010,--,No
1976,20,Taylor Snyder,TAY155,10/15/1996,--,Yes
1977,20,Cheryl Martin,CHE449,02/22/1995,--,Yes
1978,20,Holly Williams,HOL336,04/15/2023,--,Yes
1979,20,William Tran,WIL763,02/18/2009,--,Yes
1980,20,Jeff Pearson,JEF457,02/28/2016,--,No
1981,20,Jacqueline Allen,JAC405,04/17/2008,--,No
1982,20,William Ware,WIL192,08/12/1995,--,Yes
1983,20,Cynthia Lopez,CYN150,11/12/2009,--,No
1984,20,Matthew Walker,MAT296,04/21/2007,--,Yes
1985,20,Misty Whitaker,MIS564,04/18/2015,--,No
1986,20,Danielle Evans,DAN154,06/22/2016,--,No
1987,20,Julian Castillo,JUL553,10/08/2007,--,No
1988,20,Tyler Patterson,TYL608,12/24/1999,--,No
1989,20,Sean Adkins,SEA610,10/09/2004,--,Yes
1990,20,Vanessa Phillips,VAN330,04/05/2023,--,No
1991,20,Lisa Anderson,LIS193,05/20/2010,--,No
1992,20,Curtis Williams,CUR226,08/02/2021,--,No
1993,20,Kevin Moreno,KEV967,03/12/1996,--,Yes
1994,20,Kathleen Cooper,KAT710,06/05/1997,--,Yes
1995,20,Patricia Garcia,PAT529,09/12/2011,--,Yes
1996,20,Craig Woodward DVM,CRA512,06/18/2001,--,No
1997,20,Heidi Simpson,HEI923,11/05/2021,--,No
1998,20,Matthew Lewis,MAT491,05/11/2022,--,Yes
1999,20,Melissa Rowland,MEL269,04/16/1995,--,Yes
2000,21,Chad Sanchez,CHA285,03/26/2019,--,No
2001,21,Cynthia Brown,CYN198,07/24/2000,--,Yes
2002,21,Robert Rogers,ROB106,07/14/2020,--,Yes
2003,21,Joseph Brooks,JOS284,11/25/1996,--,Yes
2004,21,Taylor Richardson,TAY644,08/11/2002,--,No
2005,21,Tracey Patel,TRA564,10/25/1990,--,No
2006,21,Jill Rodriguez,JIL806,09/01/2003,--,Yes
2007,21,Michael Pacheco,MIC948,06/10/1993,--,Yes
2008,21,Courtney Campbell,COU146,11/14/1990,--,Yes
2009,21,Kelly Mitchell,KEL176,05/19/2011,--,No
2010,21,Katherine Martinez,KAT391,12/10/2018,--,Yes
2011,21,Jordan Tucker,JOR766,10/13/2005,--,Yes
2012,21,Nathan Evans,NAT100,09/16/2000,--,No
2013,21,Nancy Mooney,NAN845,08/26/2023,--,Yes
2014,21,Amanda Wright,AMA979,04/27/2017,--,No
2015,21,Kathy Smith,KAT933,07/12/2006,--,Yes
2016,21,Lisa Clay,LIS433,11/27/2019,--,Yes
2017,21,Paige Martin,PAI535,03/07/2021,--,No
2018,21,Sara Rodriguez,SAR539,06/27/1996,--,Yes
2019,21,Brian White,BRI834,11/22/1993,--,Yes
2020,21,Sara Willis,SAR794,12/03/2011,--,No
2021,21,Lee Thompson,LEE493,08/10/2002,--,Yes
2022,21,Stephanie Coleman,STE183,01/20/2023,--,Yes
2023,21,Meghan Stevens,MEG929,09/14/1999,--,Yes
2024,21,Richard Martin,RIC507,05/25/2020,--,No
2025,21,Louis Gentry,LOU142,11/14/1991,--,Yes
2026,21,Vernon Norton,VER781,08/28/2010,--,Yes
2027,21,Johnathan Reynolds,JOH794,11/22/1999,--,Yes
2028,21,Andrew Little,AND784,04/09/2009,--,No
2029,21,Jacqueline Wilson,JAC328,11/19/2021,--,No
2030,21,Susan Woods,SUS702,01/07/1995,--,Yes
2031,21,Jeffery Jimenez,JEF619,10/11/2019,--,No
2032,21,Sean Weaver,SEA298,05/24/1998,--,No
2033,21,Kaitlin Martin,KAI785,12/09/2021,--,No
2034,21,Elizabeth Sanchez,ELI278,01/16/2006,--,Yes
2035,21,Chelsea Brown,CHE400,02/08/2002,--,No
2036,21,Eric Morris,ERI157,07/22/2003,--,No
2037,21,Sandra Allen,SAN576,12/20/2002,--,Yes
2038,21,Amy Santos,AMY976,09/17/2023,--,No
2039,21,Darrell Mclaughlin,DAR795,12/20/2002,--,Yes
2040,21,Nicole Lam,NIC346,03/01/2007,--,No
2041,21,Olivia Warner,OLI632,07/25/1992,--,Yes
2042,21,Paul Allen,PAU515,02/16/1990,--,No
2043,21,Christopher Watson,CHR159,10/24/2009,--,Yes
2044,21,Deborah Armstrong DVM,DEB515,09/08/1998,--,Yes
2045,21,Amanda Peterson,AMA366,07/14/1998,--,No
2046,21,Brenda Graham,BRE236,02/28/2005,--,No
2047,21,Samuel Williams,SAM932,11/18/1990,--,Yes
2048,21,Rickey Garrison,RIC581,01/13/2022,--,No
2049,21,Katelyn Watts,KAT720,03/27/2005,--,No
2050,21,Cynthia Park,CYN198,03/05/2009,--,Yes
2051,21,Jodi Johnson,JOD530,04/11/2003,--,No
2052,21,Christine Cox,CHR259,01/12/2009,--,No
2053,21,Adam Foster,ADA195,10/23/1999,--,Yes
2054,21,Shelby Trevino,SHE900,05/14/2000,--,Yes
2055,21,Stephanie Reed,STE395,04/17/1999,--,No
2056,21,Lynn Krueger,LYN862,03/07/2017,--,Yes
2057,21,Gloria Wall,GLO480,04/08/1990,--,No
2058,21,Peter Miller,PET874,10/11/2020,--,Yes
2059,21,Brittany Gonzales,BRI454,03/07/1995,--,No
2060,21,Anthony Cortez,ANT826,01/14/2000,--,Yes
2061,21,Anthony Salazar,ANT325,05/24/2023,--,No
2062,21,Scott Smith,SCO319,05/15/2001,--,Yes
2063,21,Tyler Richards,TYL216,05/19/2015,--,No
2064,21,Ashley Lee,ASH140,02/07/2021,--,No
2065,21,Samuel Schmidt,SAM159,07/18/2017,--,No
2066,21,Anthony Hamilton,ANT810,04/13/2005,--,No
2067,21,Cody Matthews,COD965,09/13/1994,--,No
2068,21,Angel Nichols,ANG995,05/03/2004,--,Yes
2069,21,Amanda Anderson,AMA504,05/16/2015,--,Yes
2070,21,Deanna Duncan,DEA215,04/20/1995,--,No
2071,21,Pamela Rodriguez,PAM301,09/13/1996,--,No
2072,21,Daniel Carter,DAN783,04/13/2001,--,No
2073,21,Melissa Wilson,MEL234,02/23/2004,--,Yes
2074,21,Craig Garcia,CRA996,06/18/2001,--,No
2075,21,Keith Jones,KEI284,02/28/2010,--,No
2076,21,Jill Taylor,JIL698,10/07/2018,--,No
2077,21,Cody Taylor,COD368,12/25/2017,--,No
2078,21,Patrick Owen,PAT232,04/17/1993,--,Yes
2079,21,Penny Chan,PEN270,12/16/2001,--,Yes
2080,21,Tyler Buchanan,TYL595,09/27/2006,--,No
2081,21,Gina Kelly,GIN451,02/19/1999,--,No
2082,21,Michele Davila,MIC243,01/18/2015,--,Yes
2083,21,Melinda Brown,MEL247,11/14/2010,--,Yes
2084,21,Kelly Hoffman,KEL422,09/26/2007,--,No
2085,21,Joseph Dunlap,JOS894,06/01/1995,--,Yes
2086,21,Tina Garrett,TIN384,07/02/2018,--,Yes
2087,21,Amanda Mack,AMA570,12/20/2014,--,Yes
2088,21,Lisa Welch,LIS453,01/24/2015,--,No
2089,21,Donna Mcgrath,DON757,01/18/1998,--,Yes
2090,21,Jeffery Hardy,JEF611,11/05/1997,--,No
2091,21,Peter Wright,PET618,02/01/2012,--,No
2092,21,Tony Nguyen,TON651,02/28/1993,--,Yes
2093,21,Alexis Cook,ALE496,06/27/1992,--,No
2094,21,Terri Hobbs,TER180,11/22/2017,--,No
2095,21,Amber Baker,AMB190,07/09/2022,--,No
2096,21,Jeffrey Trujillo,JEF126,05/08/2019,--,No
2097,21,Jessica Perkins,JES765,04/24/2002,--,No
2098,21,Katrina Brown,KAT792,11/26/2015,--,Yes
2099,21,Juan Taylor,JUA913,04/18/2000,--,Yes
2100,22,Jason Macdonald,JAS655,06/15/1990,--,Yes
2101,22,Rebecca Bailey,REB694,05/20/2009,--,No
2102,22,Joan Ward,JOA879,08/01/2002,--,No
2103,22,Frances Hill,FRA972,03/13/2014,--,Yes
2104,22,Joel Peck,JOE357,07/18/2018,--,No
2105,22,James Moreno,JAM835,04/05/2002,--,Yes
2106,22,David Wilson,DAV737,05/26/2011,--,No
2107,22,Sherri Melton,SHE139,03/17/2008,--,Yes
2108,22,Erin Gutierrez,ERI864,06/19/2014,--,Yes
2109,22,Jonathan Jacobson,JON756,04/18/2000,--,No
2110,22,Brittany Lee,BRI733,08/19/1995,--,No
2111,22,Andrea Scott,AND932,06/15/2017,--,No
2112,22,Jasmine Eaton,JAS259,09/24/1995,--,No
2113,22,Paul Watson,PAU179,08/28/1995,--,Yes
2114,22,Teresa Richmond,TER375,06/18/2023,--,No
2115,22,William Martin,WIL593,11/04/1996,--,No
2116,22,Mark Olson,MAR560,09/02/2019,--,No
2117,22,Jennifer Green,JEN587,06/04/2021,--,No
2118,22,Brenda Atkinson,BRE630,04/11/2015,--,No
2119,22,Tiffany Gibbs,TIF510,08/01/1996,--,No
2120,22,Lori Herrera,LOR392,04/25/1993,--,Yes
2121,22,Bradley Cooley,BRA852,01/09/1994,--,No
2122,22,Michael Smith,MIC978,04/28/2011,--,Yes
2123,22,Linda Martinez,LIN818,03/21/2021,--,No
2124,22,Rachel Miller,RAC736,06/21/2022,--,Yes
2125,22,Cynthia Trujillo,CYN645,09/27/1995,--,Yes
2126,22,Allison Miller,ALL532,03/18/2011,--,Yes
2127,22,Diana Robinson,DIA270,08/09/2008,--,Yes
2128,22,Alexandra Kelley,ALE930,03/25/2015,--,Yes
2129,22,Craig Powell,CRA932,11/17/1996,--,No
2130,22,Michelle Larsen,MIC796,08/21/2019,--,No
2131,22,Gerald Massey,GER306,12/14/2015,--,Yes
2132,22,Matthew Blankenship,MAT110,01/13/1997,--,Yes
2133,22,Mark Carson,MAR666,05/22/2023,--,No
2134,22,David Holloway,DAV397,01/24/1990,--,No
2135,22,Joshua Raymond,JOS805,06/28/2005,--,Yes
2136,22,Laura Steele,LAU580,06/21/2012,--,No
2137,22,Kimberly Murillo,KIM224,02/13/2017,--,No
2138,22,Kevin Hinton,KEV399,08/04/2003,--,No
2139,22,Preston Wright,PRE829,04/14/1997,--,No
2140,22,Richard Pittman,RIC470,11/06/2001,--,Yes
2141,22,Carrie Spencer,CAR733,11/11/2011,--,No
2142,22,Michael Miller,MIC571,05/03/1997,--,No
2143,22,Gabriel Mcdowell,GAB442,07/16/2016,--,No
2144,22,Mr. Jamie Werner,MR.595,07/26/1992,--,No
2145,22,Anthony Franklin,ANT914,07/01/1997,--,Yes
2146,22,Mark Li,MAR284,12/02/1991,--,Yes
2147,22,Thomas Blake,THO261,03/02/1995,--,No
2148,22,Amy Hunter,AMY460,09/02/2007,--,No
2149,22,Sarah Bell,SAR830,09/17/2013,--,Yes
2150,22,Carl Reyes,CAR724,01/21/2013,--,No
2151,22,Ariana Coleman,ARI713,04/14/2018,--,Yes
2152,22,Joshua Johnson,JOS662,05/18/1995,--,Yes
2153,22,Kathleen Anderson,KAT496,08/03/1997,--,No
2154,22,Jacob Jordan,JAC718,02/08/2020,--,No
2155,22,Robin Garrison,ROB967,02/09/2020,--,Yes
2156,22,Ashley Galloway,ASH469,10/12/2020,--,No
2157,22,Randall Williams,RAN593,11/17/2003,--,No
2158,22,Megan West,MEG616,04/07/2011,--,Yes
2159,22,Andrew Rhodes,AND753,06/25/2012,--,Yes
2160,22,Robert Brooks,ROB717,08/04/2022,--,Yes
2161,22,Mary White,MAR907,05/17/2007,--,No
2162,22,Barbara Olson,BAR541,09/12/1996,--,Yes
2163,22,Bradley Stafford,BRA947,03/21/2008,--,No
2164,22,Kayla Russell,KAY884,11/06/1996,--,No
2165,22,Mark Rasmussen,MAR679,11/28/1993,--,No
2166,22,Zachary Johnson,ZAC254,11/28/2002,--,No
2167,22,Sharon Rivera,SHA586,04/08/2018,--,Yes
2168,22,Laura Olson,LAU766,09/22/2005,--,No
2169,22,Paula Stewart,PAU827,03/17/2023,--,Yes
2170,22,Kayla Oneill,KAY863,10/12/2011,--,Yes
2171,22,Calvin Ball,CAL670,06/12/1993,--,No
2172,22,Katherine House,KAT753,02/07/1996,--,No
2173,22,Erin Luna,ERI595,01/03/1995,--,No
2174,22,Fernando Young,FER118,09/27/2012,--,Yes
2175,22,Dr. Frederick Sanchez,DR.194,03/10/2022,--,Yes
2176,22,Zachary Lewis,ZAC529,09/03/1997,--,Yes
2177,22,Jessica Stewart,JES419,03/07/2008,--,Yes
2178,22,Alyssa Meyer,ALY160,07/21/2011,--,No
2179,22,Cynthia Johnston,CYN913,12/26/2022,--,No
2180,22,Carol Garcia,CAR774,07/13/2019,--,No
2181,22,Margaret Bird,MAR321,12/28/2008,--,Yes
2182,22,Chase Mann,CHA515,11/02/2023,--,No
2183,22,Troy Palmer,TRO779,09/19/2007,--,No
2184,22,Kyle Aguilar,KYL998,02/09/1999,--,No
2185,22,Brett Jacobs,BRE286,02/26/2002,--,No
2186,22,Karen Martin,KAR121,03/12/2013,--,No
2187,22,Tiffany Davis,TIF496,04/24/1998,--,No
2188,22,Jeffrey Baker,JEF159,05/27/2022,--,No
2189,22,George Stevens,GEO836,11/28/2013,--,Yes
2190,22,Misty Morse,MIS688,03/19/2004,--,Yes
2191,22,Jamie Watson,JAM220,06/20/2019,--,Yes
2192,22,Adam Bishop,ADA775,03/23/1990,--,Yes
2193,22,Russell Silva,RUS172,01/25/2007,--,Yes
2194,22,Eddie Moore,EDD370,03/22/2011,--,No
2195,22,Stephen Rodriguez,STE959,11/06/2023,--,No
2196,22,Andrea Davis,AND354,10/03/1996,--,No
2197,22,Bruce Cole,BRU296,04/23/2022,--,No
2198,22,Linda Walton,LIN440,02/02/2000,--,No
2199,22,Sierra Wilson,SIE986,06/17/2003,--,Yes
2200,23,Amanda Davis,AMA234,09/12/1998,--,No
2201,23,Joshua Lopez,JOS809,01/06/2017,--,No
2202,23,Kimberly Randolph,KIM627,06/21/2012,--,Yes
2203,23,Amanda Clark,AMA135,08/22/2000,--,Yes
2204,23,Lori Cox,LOR376,09/28/2004,--,Yes
2205,23,Matthew Riley,MAT472,07/15/1996,--,Yes
2206,23,Jamie Rodriguez,JAM307,09/05/2017,--,No
2207,23,Kelly Gomez,KEL415,07/26/2003,--,No
2208,23,Andrew Flowers,AND717,05/21/1996,--,Yes
2209,23,Laura Carter,LAU990,07/22/1990,--,No
2210,23,Melanie Hall,MEL389,12/02/2018,--,Yes
2211,23,Justin Strong,JUS920,09/02/2010,--,Yes
2212,23,Erin Walker,ERI349,12/19/1996,--,No
2213,23,Melissa Fleming,MEL902,11/03/2023,--,Yes
2214,23,Wyatt Alexander,WYA418,05/15/2019,--,No
2215,23,Andrea Huffman,AND576,06/18/2012,--,No
2216,23,Tracy Hart,TRA774,11/28/1991,--,No
2217,23,Jake Morgan,JAK222,02/21/2013,--,Yes
2218,23,Elizabeth Smith,ELI723,05/21/1998,--,No
2219,23,Stacy Shannon,STA336,06/09/2008,--,No
2220,23,Mary Fry,MAR203,04/10/2002,--,No
2221,23,Ryan Moran,RYA543,08/06/2021,--,No
2222,23,Kent Johnson,KEN438,06/19/2001,--,Yes
2223,23,Jim Gilbert,JIM689,01/13/2019,--,No
2224,23,Lorraine Vega,LOR808,09/16/2012,--,No
2225,23,Kevin Smith,KEV859,02/19/1993,--,Yes
2226,23,Andrea Brown,AND426,05/05/1994,--,Yes
2227,23,Manuel Johnson,MAN262,03/26/2023,--,Yes
2228,23,Michael Douglas,MIC119,04/17/2014,--,No
2229,23,Emily Hernandez,EMI278,09/12/2002,--,Yes
2230,23,David Long,DAV617,08/21/2012,--,Yes
2231,23,Randy Madden,RAN321,01/13/2015,--,No
2232,23,Cassandra Mendoza,CAS497,05/09/1998,--,Yes
2233,23,Karen Arnold,KAR794,05/16/2018,--,Yes
2234,23,Christian Raymond,CHR500,02/06/2017,--,Yes
2235,23,Richard Ortiz,RIC176,10/12/2009,--,Yes
2236,23,David Blackwell,DAV815,04/02/1995,--,No
2237,23,Jesse Fitzgerald,JES593,10/20/2020,--,Yes
2238,23,Laura Williams,LAU360,05/08/2006,--,Yes
2239,23,Robin Frank,ROB383,08/24/2011,--,No
2240,23,Robert Burns DVM,ROB848,08/24/2021,--,No
2241,23,Patricia Sanders,PAT786,12/14/2022,--,No
2242,23,Juan Johnson,JUA888,10/12/2017,--,Yes
2243,23,Kelly Ayala,KEL561,06/23/1999,--,Yes
2244,23,Diana Rangel,DIA760,11/11/2018,--,No
2245,23,James Spencer,JAM285,05/20/1999,--,Yes
2246,23,Christina Kennedy,CHR643,03/02/2021,--,Yes
2247,23,Jeffery Ruiz,JEF968,06/25/2007,--,No
2248,23,Kyle Fowler,KYL210,06/25/2015,--,No
2249,23,Richard Harris,RIC966,05/11/2015,--,Yes
2250,23,Barbara Wood,BAR165,09/22/2011,--,No
2251,23,Jenna Cowan,JEN882,08/18/2020,--,Yes
2252,23,Amy Payne,AMY548,05/26/1998,--,No
2253,23,Christopher Perry,CHR825,06/03/1999,--,Yes
2254,23,Michael Johnston,MIC974,02/18/2010,--,Yes
2255,23,Mary Blankenship,MAR731,08/09/2003,--,No
2256,23,Jasmine Lee,JAS176,10/11/1993,--,Yes
2257,23,Michelle Taylor,MIC329,06/21/2000,--,No
2258,23,Ryan Smith,RYA902,11/14/2013,--,Yes
2259,23,Carol Perez,CAR883,12/10/2000,--,No
2260,23,Andrew Koch,AND891,07/19/2013,--,No
2261,23,Amanda Freeman,AMA441,02/17/2005,--,No
2262,23,Victoria Mullen,VIC250,12/21/2005,--,Yes
2263,23,Kristen Kim,KRI924,03/15/2008,--,No
2264,23,Matthew Lewis,MAT717,10/21/2003,--,Yes
2265,23,Kenneth Gray,KEN280,02/09/2021,--,Yes
2266,23,Timothy Roberts,TIM803,10/02/2006,--,Yes
2267,23,Michelle Alvarez,MIC678,10/18/2022,--,Yes
2268,23,Chad Hall,CHA197,11/21/1990,--,No
2269,23,Julie Hill,JUL765,03/18/1993,--,No
2270,23,Tina Summers,TIN139,07/20/2000,--,No
2271,23,Leonard Norman,LEO817,04/15/2004,--,Yes
2272,23,Chase Robinson,CHA301,09/21/2011,--,Yes
2273,23,Thomas Olsen,THO201,10/03/2017,--,Yes
2274,23,Edward Johnson,EDW541,07/04/1998,--,No
2275,23,Grant Adams,GRA513,10/20/2019,--,Yes
2276,23,William Mccarthy,WIL629,02/18/2005,--,No
2277,23,Meredith Wong,MER132,08/10/2019,--,No
2278,23,Rebecca Parks,REB514,04/04/2004,--,Yes
2279,23,Julia Lane,JUL136,11/22/2014,--,Yes
2280,23,Shelby Escobar,SHE332,12/07/2003,--,Yes
2281,23,Thomas Fields,THO350,12/17/2014,--,No
2282,23,Melissa Miller,MEL525,09/08/2002,--,Yes
